"","company","reviewer","date","rate","comment"
"357","APPLE","Janine J",2022-12-13,"3","I received a Apple Pencil today and"
"358","APPLE","Ramsey Daniel",2022-09-05,"5","It’s the most durable and reliable…"
"359","APPLE","Sandeep Singh",2022-12-13,"1","Didn't recognize my macbook source as…"
"360","APPLE","Bunny",2022-12-13,"1","Absolutely horrible in south beach…"
"361","APPLE","Doro Oddiri",2022-12-12,"5","Apple Store- Stratford- best experience ever."
"362","APPLE","Sam",2022-12-12,"1","Apple damaged my phone whilst in their…"
"363","APPLE","Laura Plank",2022-12-12,"1","NEVER BUY APPLE"
"364","APPLE","Heather Farmbrough",2022-12-12,"1","Apple would not do a refund and return of product delivered to store."
"365","APPLE","phil ross",2022-08-08,"1","Incredible"
"366","APPLE","P.G. Gladman",2022-12-10,"2","This is in regards to Apple’s AI on the…"
"367","APPLE","Sharon JonesTyler",2022-12-09,"1","I ordered a MacBook Pro and was…"
"368","APPLE","Dejah Love",2022-12-06,"1","If I could give 0 stars I would."
"369","APPLE","Greg Jones",2022-12-09,"1","Apple customer service used to be…"
"370","APPLE","El Bris",2022-12-08,"1","Zero stars"
"371","APPLE","Dilrabo",2022-12-08,"1","one of the worst customer support and…"
"372","APPLE","Erica Mcfadgon",2022-12-08,"5","Apple products and services are really…"
"373","APPLE","Humper",2022-12-05,"1","how poor the service of Apple store"
"374","APPLE","Rob Burns",2022-12-08,"1","Apple are Rotten"
"375","APPLE","DebbieT",2022-01-01,"1","Our family has historically been…"
"376","APPLE","Memolocs YT",2022-12-07,"1","It seems like Tech Support Dont have access to your needs. Then who does??"
"377","APPLE","Anthony Hall",2022-12-07,"3","love the deigns and set up of the…"
"378","APPLE","Cara",2022-10-12,"1","I have had the most frustrating…"
"379","APPLE","Jeremie Bouffard",2022-12-07,"1","Crap service. Why do they pay people when they can’t help you over the phone. Useless"
"380","APPLE","Christopher O'Brian",2022-12-06,"1","After purchasing a brand new iPhone 2…"
"381","APPLE","Terry Temple",2022-12-06,"1","I'm getting ready to upgrade 6 phones…"
"382","APPLE","Terry Rogers",2022-12-06,"5","I gave up on Apple after a horrendous…"
"383","APPLE","Kevin Hickey",2022-11-15,"1","Apple Support Process Failure for Scam"
"384","APPLE","Trade wiz",2022-12-05,"1","Bought absolutely every product of the…"
"385","APPLE","Anthony M",2022-12-04,"1","I contacted Apple support to request a…"
"386","APPLE","Mark",2022-12-05,"1","Apple sell iphone for £1,000 based on…"
"387","APPLE","L Gonzalez",2022-12-05,"1","Terrible support"
"388","APPLE","Salvatore Cicero",2022-12-05,"1","MacBook Pro 2016 display not working"
"389","APPLE","don",2022-05-31,"1","I had a instagram followers manager…"
"390","APPLE","E. G.",2022-12-03,"1","I would give 0 stars if possible"
"391","APPLE","Karen Purcell",2022-12-04,"1","Why can you not book an appointment at…"
"392","APPLE","Rick Lundrigan",2022-12-04,"1","Welcome to the apple scam"
"393","APPLE","SG",2022-12-04,"1","Apple Support Callback - never updated automatically"
"394","APPLE","Customer",2022-11-01,"1","Defo time to move on!!"
"395","APPLE","Liam",2022-12-03,"1","No plug to charge USBC to lightning."
"396","APPLE","Amanda Burke",2022-12-02,"5","Ryan from California saved my whole week!"
"397","APPLE","mark culshaw",2022-12-02,"1","Ordered new iPhone £1000 choose…"
"398","APPLE","Greg Cooper",2022-11-30,"5","Fast delivery"
"399","APPLE","Anya Russell",2022-12-01,"1","Terrible, glad I left apple"
"400","APPLE","Marena Hyatt",2022-12-01,"1","Phone Updates cause Faults then Apple Charge you"
"401","APPLE","vikki clarke",2022-12-01,"1","I have been a true Apple junkie for…"
"402","APPLE","alberto algarin",2022-07-20,"1","They seem to love to help when you’re spending the money."
"403","APPLE","Julian Benjamin Spenke",2022-11-30,"1","shame on you supporting a dikatorship…"
"404","APPLE","Sofia Cavalcante",2022-11-30,"1","Is it possible to rate less than a…"
"405","APPLE","Dpdp",2022-11-29,"1","Apple are CCP collaborators"
"406","APPLE","shoan mohammadi",2022-11-30,"1","After week of doing all what apple…"
"407","APPLE","SB",2022-11-30,"5","Great customer support!"
"408","APPLE","Kate",2022-11-29,"1","Shockingly poor customer service"
"409","APPLE","Dave",2022-11-07,"1","Rip off"
"410","APPLE","The Healthy ITALIAN",2022-11-29,"1","Perimeter Apple Store"
"411","APPLE","Thomas Reiman",2022-11-29,"1","Apple is a power hungry company that…"
"412","APPLE","Septic Inspector",2022-11-29,"3","Apple has no clue the lengths that…"
"413","APPLE","Janus",2022-11-29,"1","Worst company to ever exist"
"414","APPLE","Víctor Martínez",2022-11-28,"1","Never order anything from the website"
"415","APPLE","Andrea",2022-11-28,"5","I was locked out of my Iphone"
"416","APPLE","Miss Laura Knell",2022-11-28,"1","Do not buy Apple phone case"
"417","APPLE","Brea DeDeaux",2022-11-28,"1","My front camera stopped working after…"
"418","APPLE","rv",2022-11-28,"1","Using unprofessional courier companies…"
"419","APPLE","Joselin Ballesteros",2022-11-01,"1","Hate apple wish I stayed with Samsung"
"420","APPLE","Leon Man",2022-11-25,"1","Open letter to Apple inc."
"421","APPLE","Crina Maria",2022-11-26,"1","Never ever"
"422","APPLE","GamingWithWilliam YT",2022-11-26,"5","Big Apple Fan"
"423","APPLE","Molly",2022-10-01,"1","Awful products"
"424","APPLE","Shane McDonald",2022-11-26,"1","2021 24 inch iMac with Ventura 13"
"425","APPLE","SAROJ NEPAL UPADHYAYA",2022-11-25,"1","Apple👎"
"426","APPLE","Angel",2022-11-24,"1","I got an free app on app store"
"427","APPLE","زاهي الدبوسي",2022-11-25,"4","Love it"
"428","APPLE","Deborah+Banfield",2022-11-07,"1","After 2 years the iPad Pro has got a…"
"429","APPLE","Nic",2022-11-23,"1","Rotten Apple"
"430","APPLE","Dennis Ambruso",2022-11-21,"1","I sent in an iPhone 13 Pro Max as a…"
"431","APPLE","Andre",2022-04-24,"1","One of the worst companies I’ve ever…"
"432","APPLE","J M",2022-06-20,"1","3 hrs + £449 to replace a faulty iPhone in-store"
"433","APPLE","Brandon Osgood",2022-03-24,"2","Apple Music is crap. Buy your music, the future you will thank you."
"434","APPLE","SH",2022-11-23,"1","Horrible, malfunctioning ipad - again"
"435","APPLE","Lenny Raubunas",2022-11-23,"1","Absolute garbage"
"436","APPLE","juno",2022-11-23,"1","Dreadful Website and the rest!"
"437","APPLE","J P",2022-11-23,"3","Apple reviews"
"438","APPLE","Sarah",2022-11-17,"5","I got locked out of my computer"
"439","APPLE","Ibrahim koçyiğit",2022-11-22,"1","They tried to trick me"
"440","APPLE","Steph",2022-11-22,"1","Customer Service No Help"
"441","APPLE","Mark Weber",2022-11-22,"2","I've been an Apple convert since 2011"
"442","APPLE","Bill Ali",2022-11-22,"3","Repair problems"
"443","APPLE","TUBRIDY",2022-11-22,"1","WHAT A LOAD OF CRAP…"
"444","APPLE","Emma Moody",2022-11-22,"1","If there was an option for minus stars…"
"445","APPLE","Mete Gunver",2022-11-22,"3","I love Apple products but they make…"
"446","APPLE","Luca",2022-11-20,"5","Bought a product in the apple store…"
"447","APPLE","Ntobeko Blose",2022-11-21,"1","I am unable to change a payment date…"
"448","APPLE","Zandile Mavundla",2022-11-21,"1","Complaint"
"449","APPLE","AB",2022-11-13,"1","Poor customer service"
"450","APPLE","Catherine",2022-11-21,"1","Two year old iPad Air 4 just stopped…"
"451","APPLE","Katerina",2022-11-21,"1","Very unhappy with purchase and weak…"
"452","APPLE","sarah knight",2022-11-21,"1","iPhone Deleted apps after update"
"453","APPLE","Jeremy Reynolds",2022-11-20,"2","AirPods dead after 6 months…"
"454","APPLE","Thomas Warden",2022-11-14,"1","Apple Delays Refunds And Then Lies About It..."
"455","APPLE","Sixty seven Sixty",2022-11-18,"1","Gaylen was awful"
"456","APPLE","Mr Anthony Hunt",2022-11-14,"1","Always had an apple iPhone but been…"
"457","APPLE","Justine Arthur",2022-11-04,"4","Long time iphone user"
"458","APPLE","Customer",2022-11-11,"1","did you know once you brought a digital…"
"459","APPLE","Alexandra W Blum",2022-11-16,"1","Unfortunately I have not luck with…"
"460","APPLE","JT",2022-11-15,"5","Levi who was my Customer service…"
"461","APPLE","Adri",2022-11-15,"1","Before on my iPhone 13 Pro Max on IOS…"
"462","APPLE","Anne Bolly",2022-11-15,"1","Worst customer service ever"
"463","APPLE","Keith Bosworth",2022-11-01,"1","apple Airpods wont stay in place"
"464","APPLE","Heather Bayfield Weidle",2022-11-14,"1","Apple has really gone down hill. No support."
"465","APPLE","Kristian Wilson",2022-11-14,"5","Apple - by far the leading of mobile technology"
"466","APPLE","נתן כהן",2022-11-14,"1","Low quality"
"467","APPLE","Rafa",2022-11-11,"5","I'm so surprised by all the negative…"
"468","APPLE","Stephen Brace",2022-11-01,"5","I love my Apple TV"
"469","APPLE","Roger Thomas",2022-11-12,"1","To Apple CEO/Owner"
"470","APPLE","Yaya Alia",2022-11-11,"1","Contact a doctor then a lawyer vision issues linked to defective devices"
"471","APPLE","Sophie",2022-11-11,"1","Worst customer service this morning at Apple Covent Garden"
"472","APPLE","Lord Bobbles",2022-11-11,"1","U.K. price increases 10% … locate here, and pay your taxes"
"473","APPLE","omy bent",2022-11-10,"1","Absolute scam you pay tons of money for…"
"474","APPLE","Lee",2022-11-10,"5","Good service"
"475","APPLE","Antonio",2022-09-22,"1","Very bad customer service it wasn’t…"
"476","APPLE","Marlene A Phillips",2022-10-20,"5","Apple is trustworthy!"
"477","APPLE","S Ken",2022-11-09,"1","Horrendous product and customer…"
"478","APPLE","Paul",2022-11-08,"5","Every product i have bought has worked perfectly"
"479","APPLE","James Hammond",2022-11-06,"1","Dreadful"
"480","APPLE","Kirk Wayte",2022-11-05,"1","I have been an apple customer for…"
"481","APPLE","Yasmin Akhtar",2022-11-01,"1","I recently purchased the Apple Watch…"
"482","APPLE","Jay powell",2022-11-05,"1","Spotify,netflix,amazon prime,apple…"
"483","APPLE","Daniel",2022-11-04,"1","Worst Delivery Service"
"484","APPLE","Carmel Therese Almadrones",2022-11-01,"1","Worst customer service"
"485","APPLE","N C",2022-11-04,"1","Poor customer service!!"
"486","APPLE","Sandra Alfieri",2022-11-04,"1","Apple dont care about their customers."
"487","APPLE","Tommy Vati",2022-07-20,"1","Apple broke my phone and acted as if it did not happened"
"488","APPLE","jaron marriott",2022-10-22,"1","I bought a 40.00 screen protector in…"
"489","APPLE","Antonio",2022-06-09,"2","I have use apple for many years"
"490","APPLE","Cinthya Galván",2022-11-03,"1","Problems with a brand new MacBook Pro 14”"
"491","APPLE","Seleni Bernal",2022-11-02,"1","WORST CUSTOMER SERVICE!"
"492","APPLE","Fuad Hamzeh",2022-10-26,"1","What is an iPad they failed to deliver…"
"493","APPLE","Saffet Kalender",2022-10-27,"1","Awful customer services at APPLE"
"494","APPLE","Kate Fraser",2022-10-20,"1","like trying to get blood out of a stone…"
"495","APPLE","Prop Firms",2022-11-01,"1","airpods max are terrible"
"496","APPLE","Philip Cooper",2022-11-01,"5","Always been pleased with my Apple…"
"497","APPLE","Joanne Woodland",2022-11-01,"1","Purchased a new iPhone however my…"
"498","APPLE","R.A.H",2022-10-31,"1","Customer Service - Nil."
"499","APPLE","gennieT",2022-10-31,"1","Lightening cables poor quality"
"500","APPLE","Mikey",2022-10-31,"1","Apple Abuses Customers"
"501","APPLE","christian",2022-01-31,"1","Twice I have to ask for full refunds on…"
"502","APPLE","Sue Pullin",2022-10-14,"1","Apple account recovery"
"503","APPLE","Rebecca Helliwell",2022-10-10,"1","apple is the worst"
"504","APPLE","Graham Failes",2022-10-28,"1","Total failure to support the customer."
"505","APPLE","Rosaura",2022-10-27,"1","Stay with Microsoft. They're as bad, but you'll know how to use their products."
"506","APPLE","Why Bother",2022-10-25,"1","Arrogant with no basis for being arrogant"
"507","APPLE","clive selwyn",2022-10-26,"1","Kept me waiting for 30 minutes when I…"
"508","APPLE","wrr pet services",2022-09-13,"5","Incredible service and products"
"509","APPLE","Matthew Lovegrove",2022-10-19,"1","Really poor customer services."
"510","APPLE","Pierre Delin",2022-10-19,"1","Ordered an IPhone 14 Plus on Oct 19th…"
"511","APPLE","Ray W.",2022-10-25,"1","I've never felt so unwelcome as a…"
"512","APPLE","Der Bees",2022-10-25,"1","Currently on hold for 25 minutes…"
"513","APPLE","Brittany",2022-10-25,"1","They don’t give a toss about their customers!"
"514","APPLE","Patrick Barbieru",2022-10-23,"1","Terrible experience"
"515","APPLE","L M Sith",2022-10-01,"5","Love my Apple TV"
"516","APPLE","T Squared",2022-10-20,"1","Not happy with em an their billing…"
"517","APPLE","Hazel Montgomery",2022-09-04,"3","Was questioned a lot when i went to the…"
"518","APPLE","Jacques van der Merwe",2022-10-24,"1","DO NOT USE THE REPAIR/REPLACE SERVICE"
"519","APPLE","Eric Weinstein",2022-10-23,"1","Bad Experience with Apple Repair"
"520","APPLE","Andy Parkins",2022-10-23,"1","They sold me a new watch as the other…"
"521","APPLE","Nicky B",2022-10-23,"2","iCloud password reset issues"
"522","APPLE","Samantha Edenfield",2022-10-23,"1","Thanks to a recent update"
"523","APPLE","Robert Anderson",2022-10-22,"1","Terrible customer service"
"524","APPLE","Adam",2022-10-19,"1","They use dpd to deliver"
"525","APPLE","Zoe E Sheer",2022-10-17,"5","Just looking through all the bad…"
"526","APPLE","Zach Shapiro",2022-10-21,"1","I upgraded from a laggy phone to another laggy phone …"
"527","APPLE","Shaqueena Thirnbeck",2022-10-21,"5","wow, apple best ecosystem"
"528","APPLE","Rudy Mendoza",2022-09-26,"1","I can’t believe apple refuses to re…"
"529","APPLE","Anita sharma",2022-10-20,"2","Kindly make availability of Iphobe 14…"
"530","APPLE","Haylee Gibson",2022-09-15,"1","thought big companies were more reliable"
"531","APPLE","Arvaidas",2022-10-20,"1","I f hate apple"
"532","APPLE","Emad Ali",2022-10-19,"1","After Writing on apple community that…"
"533","APPLE","Imi Nagy",2022-10-19,"1","Apple doesn't deliver the StrikeX wallet on time"
"534","APPLE","Mary Nolan",2022-10-19,"1","I am extremely frustrated with the…"
"535","APPLE","Dave Amsel",2022-10-14,"5","I had a problem in that I couldn’t open…"
"536","APPLE","Christina Rosario",2022-10-17,"1","Mine and my 14 year old daughter’s…"
"537","APPLE","Stepan Dishoyan",2022-10-19,"1","The fact that you have to wait 2 weeks…"
"538","APPLE","Steven Shi",2022-10-18,"1","iPhone Notes data lost"
"539","APPLE","Mike Rivers",2022-08-01,"1","$500 Apple care plan is a sham"
"540","APPLE","Pritam",2022-10-14,"1","I went for a battery replacement for my…"
"541","APPLE","Simon D'Morias",2022-10-17,"5","Love my iPhone 12 mini"
"542","APPLE","Steve Tessier",2022-10-11,"1","I have a IPhone 7 Plus problem and Apple can’t help"
"543","APPLE","James Warren",2022-09-26,"3","The Reps here are always helpful"
"544","APPLE","lee",2022-10-17,"1","Purchased iPhone 14 Pro max last month"
"545","APPLE","Limba Veselinovikj",2022-10-16,"1","I have purchased the new Iphone 14 Pro…"
"546","APPLE","Tommy Fellows",2022-10-16,"5","Just love apple products awaiting a new…"
"547","APPLE","Maria Quinones",2022-10-13,"1","Apples waiting time 27 days"
"548","APPLE","Megha",2022-10-15,"1","Wish I could give you -1 for your worst…"
"549","APPLE","Lenora jardine",2022-10-14,"2","Told my phone was “cactus” after being updated to ios 16.0.3"
"550","APPLE","WP20",2022-10-14,"1","Unacceptable Profanity From Apple Rep"
"551","APPLE","Ian Pickard",2022-09-01,"1","Apples phone are not guaranteed against water damage."
"552","APPLE","Sarah Roberts",2022-10-14,"1","If I could give 0 stars I would"
"553","APPLE","Stephen H",2022-10-11,"1","The worst thing that ever happened to…"
"554","APPLE","Clive Sambles",2022-10-13,"1","Not looking good 1.5 stars for apple"
"555","APPLE","Ron",2022-09-17,"1","I brought a Apple Watch series 8 and I…"
"556","APPLE","David Bennett",2022-10-12,"1","Apple"
"557","APPLE","Roman Allahjarov",2022-09-23,"1","The service is atrocious"
"558","APPLE","Walledlake ffc",2022-10-12,"3","Iphones should come with a complete charger! Cord AND brick!"
"559","APPLE","Gabbyywlle Williams",2022-10-11,"3","Things y’all need to change about IOS 16"
"560","APPLE","Kieran",2022-10-03,"1","Devastating Loss Of Data"
"561","APPLE","Chevelle Hickman",2022-10-10,"1","Their customer service alone deserves…"
"562","APPLE","Maria",2022-10-02,"1","Ripped off a single and disabled mother…"
"563","APPLE","dave schneider",2022-10-09,"1","In 10 years"
"564","APPLE","Bdiddy",2022-10-09,"1","Unsolved m1 MacBook pro problems"
"565","APPLE","Alejandro Montelongo",2022-10-08,"2","I Like Consistency"
"566","APPLE","Lilia Hunt",2022-10-09,"4","Apple pay"
"567","APPLE","mm",2022-10-04,"5","Amazing experience"
"568","APPLE","John Chris",2022-10-08,"1","Horrible or no customer service ,never…"
"569","APPLE","ROBIN DANIELS JESSUP",2022-10-07,"1","Apple Trade-in Service"
"570","APPLE","daniel",2022-10-07,"1","Over £1300 spent on iPhone 14pro max"
"571","APPLE","Dr. Mordcai Blau",2022-10-07,"5","Best iPhone ever"
